id,gid,x,y,v_x,v_y,radius,time
4,0,7.767628,0.514678,-0.900619,-0.332338,0.200000,1.600000
5,0,4.021351,0.435054,-1.216332,0.038829,0.200000,1.600000
6,0,12.185470,-0.970775,-1.199915,-0.047412,0.200000,1.600000
7,0,9.533643,-0.426305,-1.100105,-0.362513,0.200000,1.600000
8,0,11.809135,-0.457754,-1.181736,0.155543,0.200000,1.600000
9,0,6.961775,-0.709893,-0.991101,-0.390173,0.200000,1.600000
10,0,5.949074,0.142087,-0.749247,-0.195524,0.200000,1.600000
11,0,13.246739,-0.638282,-1.254595,0.043886,0.200000,1.600000
12,0,12.023499,0.559063,-0.993545,-0.002028,0.200000,1.600000
13,0,7.298689,-0.098586,-1.018804,-0.260828,0.200000,1.600000
14,0,5.390420,-0.581370,-1.245408,-0.002705,0.200000,1.600000
15,0,12.217615,1.181536,-1.184251,0.096820,0.200000,1.600000
16,0,4.773089,-0.168875,-1.320362,-0.082185,0.200000,1.600000
17,0,5.859878,0.854689,-0.860919,-0.256987,0.200000,1.600000
18,0,8.235531,-0.649641,-1.058677,-0.263969,0.200000,1.600000
19,0,6.020072,-1.244413,-1.117932,-0.325480,0.200000,1.600000
20,1,7.027311,6.224243,-0.215568,-1.207439,0.200000,1.600000
21,1,8.019025,-5.669947,-0.287578,-1.221979,0.200000,1.600000
22,1,6.561652,1.400625,-0.514926,-0.621119,0.200000,1.600000
23,1,8.650794,-4.527225,-0.362531,-1.201876,0.200000,1.600000
24,1,5.477352,4.098038,0.130880,-1.067888,0.200000,1.600000
25,1,8.148435,-3.521012,-0.219104,-1.236094,0.200000,1.600000
26,1,6.831606,5.081831,0.004509,-1.160593,0.200000,1.600000
27,1,4.762841,0.547686,-0.527921,-0.578753,0.200000,1.600000
28,1,4.428147,1.957105,-0.465394,-0.716443,0.200000,1.600000
29,1,4.030128,-0.797805,-0.212038,-1.399030,0.200000,1.600000
30,1,7.311777,2.320825,-0.311531,-0.897646,0.200000,1.600000
31,1,7.202003,-5.858238,-0.061154,-1.253872,0.200000,1.600000
32,1,5.394736,1.723604,-0.124234,-0.312766,0.200000,1.600000
33,1,7.821099,3.940981,-0.226722,-1.138837,0.200000,1.600000
34,1,5.089197,5.192128,0.105453,-1.131473,0.200000,1.600000
35,1,8.953901,2.425506,-0.328656,-0.945519,0.200000,1.600000
36,1,6.129391,2.942646,-0.064422,-0.941419,0.200000,1.600000
37,1,8.219617,2.555659,-0.316622,-1.087379,0.200000,1.600000
38,1,8.932746,3.365339,-0.265370,-0.882684,0.200000,1.600000
39,1,6.814609,7.361785,0.013390,-1.252493,0.200000,1.600000
0,0,8.843226,0.164852,-0.982214,-0.306101,0.200000,1.650000
1,0,10.967747,0.272925,-1.191772,-0.464932,0.200000,1.650000
2,0,6.154826,-0.516557,-1.045413,-0.311344,0.200000,1.650000
3,0,5.215846,-1.263549,-1.224294,-0.138559,0.200000,1.650000
4,0,7.723926,0.499526,-0.874038,-0.303041,0.200000,1.650000
5,0,3.959993,0.436834,-1.227168,0.035590,0.200000,1.650000
6,0,12.125868,-0.973737,-1.192037,-0.059229,0.200000,1.650000
7,0,9.478480,-0.444964,-1.103265,-0.373165,0.200000,1.650000
8,0,11.751336,-0.453353,-1.155981,0.088031,0.200000,1.650000
9,0,6.911899,-0.728255,-0.997509,-0.367241,0.200000,1.650000
10,0,5.911906,0.130020,-0.743351,-0.241341,0.200000,1.650000
11,0,13.183786,-0.636080,-1.259056,0.044043,0.200000,1.650000
12,0,11.974399,0.558780,-0.981999,-0.005659,0.200000,1.650000
13,0,7.246074,-0.113279,-1.052286,-0.293860,0.200000,1.650000
14,0,5.329478,-0.589947,-1.218843,-0.171535,0.200000,1.650000
15,0,12.158607,1.186935,-1.180163,0.107985,0.200000,1.650000
16,0,4.705047,-0.172076,-1.360830,-0.064028,0.200000,1.650000
17,0,5.815746,0.846046,-0.882639,-0.172866,0.200000,1.650000
18,0,8.182120,-0.663525,-1.068234,-0.277694,0.200000,1.650000
19,0,5.961668,-1.262239,-1.168085,-0.356503,0.200000,1.650000
20,1,7.016532,6.163802,-0.215594,-1.208816,0.200000,1.650000
21,1,8.004595,-5.731264,-0.288600,-1.226324,0.200000,1.650000
22,1,6.535564,1.371752,-0.521760,-0.577458,0.200000,1.650000
23,1,8.632603,-4.587532,-0.363820,-1.206149,0.200000,1.650000
24,1,5.484663,4.045567,0.146217,-1.049415,0.200000,1.650000
25,1,8.137441,-3.583036,-0.219883,-1.240489,0.200000,1.650000
26,1,6.831918,5.023804,0.006249,-1.160529,0.200000,1.650000
27,1,4.736847,0.523986,-0.519870,-0.474008,0.200000,1.650000
28,1,4.404091,1.921260,-0.481125,-0.716898,0.200000,1.650000
29,1,4.022582,-0.866947,-0.150907,-1.382844,0.200000,1.650000
30,1,7.297203,2.275529,-0.291472,-0.905917,0.200000,1.650000
31,1,7.198935,-5.921155,-0.061372,-1.258330,0.200000,1.650000
32,1,5.388455,1.701434,-0.125619,-0.443403,0.200000,1.650000
33,1,7.809667,3.883624,-0.228643,-1.147133,0.200000,1.650000
34,1,5.094456,5.135886,0.105188,-1.124837,0.200000,1.650000
35,1,8.939645,2.379470,-0.285121,-0.920717,0.200000,1.650000
36,1,6.125063,2.894640,-0.086548,-0.960108,0.200000,1.650000
37,1,8.200665,2.500561,-0.379044,-1.101964,0.200000,1.650000
38,1,8.918073,3.320293,-0.293458,-0.900926,0.200000,1.650000
39,1,6.815283,7.299037,0.013492,-1.254956,0.200000,1.650000
0,0,8.794281,0.148444,-0.978904,-0.328162,0.200000,1.700000
1,0,10.909337,0.250254,-1.168183,-0.453414,0.200000,1.700000
2,0,6.101504,-0.532268,-1.066448,-0.314236,0.200000,1.700000
3,0,5.153243,-1.274563,-1.252070,-0.220285,0.200000,1.700000
