307
0,-37.475431214183686,-43.77934968892027,11
4,11.990160322092473,0
8,3.605836909398743,0
32,10.4195856868774,0
50,4.683482222354029,0
51,4.678501733415779,0
113,4.9606642294570245,0
118,7.968761474146284,0
132,5.821714675620789,0
140,9.656696530701693,0
162,6.856876857848021,0
208,3.6109719591148752,0
1,-42.68603594224477,-28.99147241375302,16
4,5.4918744150122,0
5,4.877307296852928,0
75,10.346188587504365,0
86,4.301876289891935,0
92,12.395093679137805,0
104,14.929968304511728,0
116,13.311177302581703,0
123,3.5556507175206113,0
124,11.17642941120503,0
146,7.911007484355612,0
147,6.214545425201508,0
197,10.43936610877253,0
199,5.2047687216562295,0
258,4.120332060170518,0
273,13.36965395486631,0
279,5.125280490802647,0
2,-46.80578352366318,46.297009467454004,4
3,9.525116888336706,0
110,12.774591842931041,0
215,3.136658377822383,0
283,6.119477829967366,0
3,-37.33844556470976,47.34456075853086,6
2,9.525116888336706,0
61,11.424719263635433,0
139,11.194476888822669,0
191,3.152259542927354,0
212,7.582262644944414,0
293,7.712396654620505,0
4,-37.966168612073346,-31.799236110335418,4
0,11.990160322092473,0
1,5.4918744150122,0
111,10.155184931579546,0
232,12.760888399898166,0
5,-37.84900836189587,-28.365940116522204,4
1,4.877307296852928,0
141,12.810412064077257,0
189,13.299880861084452,0
296,10.384343187539349,0
6,32.909137355209,7.23379328368928,16
23,9.537019390983016,0
39,13.910382452580837,0
88,7.034348233204414,0
131,10.167082018519606,0
145,8.208906700782446,0
159,12.575763783578909,0
161,4.344754735213181,0
165,13.973587203915077,0
169,12.990618763523102,0
174,11.113506613359721,0
188,6.660611749999421,0
227,5.274335454718437,0
256,8.438418746251712,0
282,9.84934062923046,0
294,4.590580472398514,0
306,3.5484782719174004,0
7,0.9423073088671288,-16.793306467568954,17
35,10.529755120166513,0
42,13.882805428238905,0
49,3.4062149423416646,0
77,7.306064487455423,0
81,12.161160383892714,0
82,8.624494547430462,0
90,7.349717934553667,0
97,11.924671435957556,0
114,6.1337100966750295,0
185,5.421486103463029,0
193,6.279844688561713,0
202,10.48371561919767,0
222,14.208762090775625,0
235,4.109871688147205,0
239,12.744252562639673,0
250,14.116903590746885,0
298,10.349667927056476,0
8,-33.873016320459755,-43.62229316833525,1
0,3.605836909398743,0
9,13.099356128721368,35.93624506991726,8
26,6.675438918628615,0
29,7.387919357837083,0
69,4.677108067011492,0
96,10.191297643003388,0
207,9.862822899156207,0
228,4.666332257696088,0
244,8.159474082086161,0
280,3.7952850705678274,0
10,-30.240696023849083,13.455913172793757,21
25,5.6315620242601865,0
27,9.275334594997792,0
46,11.196474395367225,0
54,9.130447194576563,0
59,5.412984140596583,0
74,13.032104328193906,0
76,3.1754060890765277,0
106,10.177128645880698,0
112,11.11881864237071,0
120,8.437400169071745,0
130,8.818239022691285,0
134,7.342579322339788,0
184,13.39160241061134,0
195,11.245070712341668,0
211,5.4690936597812225,0
220,10.83196428676678,0
221,6.996517747730105,0
224,10.367577860173611,0
234,11.435366832486409,0
251,6.693290279089797,0
305,12.57997355912754,0
11,-40.68220964078924,-11.272854817420182,7
38,11.08155563417752,0
74,13.875507920439617,0
75,9.027210753766607,0
91,5.900434643660979,0
163,11.825648695952697,0
196,5.941188504444805,0
268,7.994829625186197,0
12,1.9185451084189609,-41.177922117820806,15
18,3.395092094503389,0
19,12.551393355549465,0
40,5.792276662497751,0
55,11.656919221200246,0
85,6.355507341880866,0
105,3.3869243780301814,0
167,9.688018790125977,0
177,5.1830081499748655,0
190,9.344282109565137,0
200,6.781924074812297,0
214,7.991346829856538,0
255,13.721090142375605,0
257,9.380811213846478,0
277,8.15859892662764,0
304,6.134499365924095,0
13,-21.594788595039,35.67537914412614,14
28,6.4456671115807795,0
45,8.82295481703594,0
61,8.565609496825605,0
68,5.661532618955015,0
98,10.00390168302402,0
126,4.207123343436057,0
133,12.363247407014619,0
154,3.37171271154386,0
171,8.260851217455484,0
183,7.637443046441573,0
192,3.8850329502067034,0
203,5.026811729674399,0
248,9.909144429939612,0
301,12.015826471111428,0
14,17.91295727965398,-0.9964685566423697,18
17,6.186459585318533,0
30,13.726004462170227,0
37,3.5493985226696956,0
43,3.7321679462663173,0
47,11.113050857167488,0
53,9.950167793784559,0
70,9.633743616382578,0
72,9.437331426071303,0
84,7.604051111213948,0
87,12.906000166293396,0
127,3.401113767527078,0
165,11.195443763278162,0
181,3.333868870117209,0
225,8.543139500682486,0
269,12.731238426219058,0
271,8.426497102349167,0
300,12.762051422165083,0
303,6.12641223475,0
15,40.213341133953435,33.845831486836474,25
16,8.916313056382597,0
64,3.1078694374946187,0
65,3.749423566767975,0
66,7.579347392712472,0
78,6.729003958179603,0
80,10.710365012133831,0
83,11.92969348406785,0
99,12.77625836337003,0
121,12.03832600980692,0
138,6.5688934966427475,0
150,8.427401055266486,0
168,4.12746266115547,0
173,5.064185791431732,0
176,4.35116201902347,0
180,9.725457402329825,0
201,11.723326397184843,0
231,13.595059655643032,0
240,13.10673493671386,0
252,9.053995087548982,0
263,9.587835327365962,0
266,7.758736015128262,0
285,14.972376638734945,0
288,4.965905187450872,0
292,14.624145192384596,0
295,13.390423069876057,0
16,38.77538790838193,25.046233255071158,4
15,8.916313056382597,0
44,7.323176786204926,0
194,10.57771278262148,0
246,11.44466887036281,0
17,11.803105785842675,-0.02590329641958533,1
14,6.186459585318533,0
18,3.3684152582174605,-38.107982887333876,1
12,3.395092094503389,0
19,13.986400937060779,-37.72765678529246,4
12,12.551393355549465,0
125,4.82873223326081,0
290,13.193763151859201,0
291,9.34983895143337,0
20,-14.259849353617298,-42.28934124417378,5
40,10.767360556276245,0
60,3.173071358315772,0
63,4.754638994062604,0
142,5.083283202894083,0
274,7.2396890067587245,0
21,28.99908697560332,46.47127722265489,3
99,6.744891284063044,0
157,3.972958852028905,0
160,3.145401698606165,0
22,-12.580076927618599,23.209099518346846,8
46,9.513769787937091,0
48,9.841326992147309,0
67,12.59452802138592,0
89,5.53925556916,0
166,6.787398604335455,0
253,3.091218937966152,0
275,3.7330785889202645,0
289,13.821633282971078,0
23,42.2251583883897,5.192594867728502,6
6,9.537019390983016,0
34,11.018444916499805,0
137,9.715079673709734,0
170,5.808569275893752,0
172,7.712216506022005,0
246,14.045022058360638,0
24,11.283018299601629,-17.52575010326388,8
30,7.564320883883486,0
36,5.4026509362454815,0
178,5.904601247758569,0
223,10.238592984016826,0
230,13.780853011047714,0
261,7.500777941035509,0
264,9.069010527449992,0
267,10.46012329723716,0
25,-25.213715037616847,15.994407410949336,1
10,5.6315620242601865,0
26,13.80612224054883,42.574163901864054,1
9,6.675438918628615,0
27,-38.58584506437745,9.407417237198501,9
10,9.275334594997792,0
119,8.170597147823635,0
186,3.3047653030214534,0
204,7.091617686005919,0
236,6.1479021730459005,0
237,9.122785533812422,0
254,9.44244744938531,0
284,9.395682880026111,0
287,11.787523187736017,0
28,-15.16030635942679,36.05493529663198,4
13,6.4456671115807795,0
151,9.569991879132893,0
205,12.079134041071844,0
217,12.703574847357546,0
29,10.560839406666453,42.87434893839253,1
9,7.387919357837083,0
30,18.306473536902246,-14.716830922512969,2
14,13.726004462170227,0
24,7.564320883883486,0
31,-41.233455675543844,23.144480563692426,8
58,6.412083505139265,0
79,6.8953469547352455,0
149,10.753188286349575,0
182,8.362966905129113,0
184,14.45537697332376,0
229,3.6843136309264004,0
247,4.205577631889632,0
262,7.231852725621304,0
32,-40.391131190323605,-33.77602726407971,1
0,10.4195856868774,0
33,44.0565467877411,-40.53674731244986,7
62,3.5669313369436217,0
73,3.9237205827417276,0
107,3.8336376360411264,0
216,7.255928741931505,0
276,8.640700621869328,0
297,7.102542610704588,0
299,5.914781052262743,0
34,45.28959536581388,15.77632551383509,1
23,11.018444916499805,0
35,0.4885943010551017,-6.273330830847399,4
